source,reference,greedy,beam4,bleu_greedy,bleu_beam4,error_type
neither shall they say lo here or lo there for behold the kingdom of god is within you,اس نے شاگردوں سے کہا وہ دن آئیں گے کہ تم کو ابن آدم کے دنوں میں سے ایک دن کو دیکھنے کی آرزو ہو گی اور نہ دیکھو گے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9178297106187517,0.31603808149038504,Severe Under-generation
and he said unto the disciples the days will come when ye shall desire to see one of the days of the son of man and ye shall not see it,اور لوگ تم سے کہنیں گے دیکھو وہاں ہے یا دیکھو یہاں ہے مگر تم چلے نہ جانا نہ ان کے پیچھے ہو لینا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.7402099363651286,0.3254789030330574,Severe Under-generation
i tell you this man went down to his house justified rather than the other for every one that exalteth himself shall be abased and he that humbleth himself shall be exalted,پھر لوگ اپنے چھوٹے بچّوں کو بھی اس کے پاس لانے لگے تاکہ وہ ان کو چھوئے اور شاگردوں نے دیکھ کر ان کو جھڑکا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6697696476251849,0.2821504678742899,Severe Under-generation
but jesus called them unto him and said suffer little children to come unto me and forbid them not for of such is the kingdom of god,میں تم سے سچ کہتا ہوں کہ جو کوئی خدا کی بادشاہی کو بچّے کی طرح قبول نہ کرے وہ اس میں ہرگز داخل نہ ہوگا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.5639769182891534,0.2445900050043955,Severe Under-generation
and they that heard it said who then can be saved,اس نے کہا جو انسان سے نہیں ہو سکتا وہ خدا سے ہو سکتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,4.891717110329824,3.3873139568654365,Partial Match
and when they saw it they all murmured saying that he was gone to be guest with a man that is a sinner,اور زکاّئی نے کھڑے ہو کر خداوند سے کہا اے خداوند دیکھ میں اپنا آدھا مال غریبوں کو دیتا ہوں اور اگر کسی کا کچھ ناحق لے لیا ہے تو اس کو چوگنا ادا کرتا ہوں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.24673135688324543,0.06660091639746275,Severe Under-generation
and another came saying lord behold here is thy pound which i have kept laid up in a napkin,کیونکہ میں تجھ سے ڈرتا تھا اس لئے کہ تو سخت آدمی ہے . جو تو نے نہیں رکھّا اسے اٹھا لیتا ہے اور جو تو نے نہیں بویا اسے کاٹتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.7514554101722369,0.25112085555527636,Severe Under-generation
wherefore then gavest not thou my money into the bank that at my coming i might have required mine own with usury,اور اس نے ان سے کہا جو پاس کھڑے تھے کہ وہ اشرفی اس سے لے لو اور دس اشرفی والے کو دیدو .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,4.3399910817594725,1.0802366325593922,Severe Under-generation
but those mine enemies which would not that i should reign over them bring hither and slay them before me,یہ باتیں کہہ کر وہ یروشلیم کی طرف ان کے آگے آگے چلا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.5724029245513735,1.1904339039084089,Complete Hallucination
and after that they durst not ask him any question at all,پھر اس نے ان سے کہا مسیح کو کس طرح داؤد کا بیٹا کہتے ہیں,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,3.822749005968956,2.8918637949073016,Partial Match
and he said take heed that ye be not deceived for many shall come in my name saying i am christ and the time draweth near go ye not therefore after them,اور جب لڑائیوں اور فسادوں کی افواہیں سنو تو گھبرا نہ جانا کیونکہ ان کا پہلے واقع ہونا ضرور ہے لیکن اس وقت فورا خاتمہ نہ ہوگا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.5483610079889423,0.2120296698380968,Severe Under-generation
and they shall fall by the edge of the sword and shall be led away captive into all nations and jerusalem shall be trodden down of the gentiles until the times of the gentiles be fulfilled,اور سورج اور چاند اور ستاروں میں نشان ظاہر ہونگے اور زمین پر قوموں کو تکلیف ہوگی کیونکہ وہ سمندر اور اس کی لہروں کے شور سے گھبرا جائیں گی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.8293527654877483,0.1381244082879506,Severe Under-generation
when they now shoot forth ye see and know of your own selves that summer is now nigh at hand,اسی طرح جب تم ان باتوں کو ہوتے دیکھو تو جان لو کہ خدا کی بادشاہی نزدیک ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,2.3154487699208968,1.4756614907059353,Complete Hallucination
so likewise ye when ye see these things come to pass know ye that the kingdom of god is nigh at hand,میں تم سے سچ کہتا ہوں کہ جب تک یہ سب باتیں نہ ہولیں یہ نسل ہرگز تمام نہ ہوگی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.9285711888012419,0.5207967965819312,Complete Hallucination
watch ye therefore and pray always that ye may be accounted worthy to escape all these things that shall come to pass and to stand before the son of man,اور وہ ہر روز ہیکل میں تعلیم دیتا تھا اور رات کو باہر جا کر اس پہاڑ پر رہا کرتا تھا جو زیتون کا کہلاتا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.2372489386117111,0.5208024372418079,Severe Under-generation
and they were glad and covenanted to give him money,اس نے مان لیا اور موقع ڈھونڈنے لگا کہ اسے بغیر ہنگامہ ان کے حوالہ کر دے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,3.0431413386849986,1.883873025062594,Complete Hallucination
and he promised and sought opportunity to betray him unto them in the absence of the multitude,اور عید فطیر کا دن آیا جس میں فسح ذبح کرنا فرض تھا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.8699127455275804,1.1904339039084089,Complete Hallucination
and they began to enquire among themselves which of them it was that should do this thing,اور ان میں یہ تکرار بھی ہوئی کہ ہم میں سے کون بڑا سمجھا جاتا ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.6942802962142887,1.0638457144858005,Complete Hallucination
but i have prayed for thee that thy faith fail not and when thou art converted strengthen thy brethren,اس نے اس سے کہا اے خداوند تیرے ساتھ میں قید ہونے بلکہ مرنے کو بھی تیّار ہوں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,11.292956255471857,7.828988696754742,Partial Match
then said he unto them but now he that hath a purse let him take it and likewise his scrip and he that hath no sword let him sell his garment and buy one,کیونکہ میں تم سے کہتا ہوں کہ یہ جو لکھا ہے کہ وہ بدکاروں میں گنا گیا اس کا میرے حق میں پورا ہونا ضرور ہے . اس لئے کہ جو کچھ مجھ سے نسبت رکھتا ہے وہ پورا ہونا ہے .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.3055189704239586,0.06942312559047892,Severe Under-generation
saying father if thou be willing remove this cup from me nevertheless not my will but thine be done,اے باپ اگر تو چاہے تو یہ پیالہ مجھے سے ہٹا لے تو بھی میری مرضی نہیں بلکہ تیری ہی مرضی پوری ہو .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6879024558640436,0.3392673743305262,Severe Under-generation
and when he rose up from prayer and was come to his disciples he found them sleeping for sorrow,جب دعا سے اٹھ کر شاگردوں کے پاس آیا تو انہیں غم کے مارے سوتے پایا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.3852654329718077,0.9222243386316821,Complete Hallucination
and many other things blasphemously spake they against him,اور انہوں نے طعنہ سے اور بھی بہت سی باتیں اس کے خلاف کہیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,2.127535893643228,1.4594130191763515,Partial Match
when pilate heard of galilee he asked whether the man were a galilaean,یہ سنکر پیلاطس نے پوچھا کیا یہ آدمی گلیلی ہے,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,2.78958201621224,2.506865661465162,Partial Match
and herod with his men of war set him at nought and mocked him and arrayed him in a gorgeous robe and sent him again to pilate,پھر ہیرودیس نے اپنے سپاہیوں سمیت اسے ذلیل کیا اور ٹھٹھّو میں اڑایا اور چمکدار پوشاک پہنا کر اس کو پیلاطس کے پاس واپس بھیجا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.6697696476251849,0.2821504678742899,Severe Under-generation
and the sun was darkened and the veil of the temple was rent in the midst,اور سورج کی روشنی جاتی رہی اور مقدس کا پردہ بیچ سے پھٹ گیا .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,1.8724693104446257,1.2272151761999943,Complete Hallucination
and the women also which came with him from galilee followed after and beheld the sepulchre and how his body was laid,اور ان عورتوں نے جو اس کے ساتھ گلیل سے آئیں تھیں پیچھے پیچھے جا کر اس قبر کو دیکھا اور یہ بھی کہ اس کی لاش کس طرح رکھی گئی .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.4067912362421112,0.13604749482962936,Severe Under-generation
now upon the first day of the week very early in the morning they came unto the sepulchre bringing the spices which they had prepared and certain others with them,سبت کے دن تو انہوں نے حکم کے مطابق آرام کیا . لیکن ہفتہ کے پہلے دن وہ صبح سویرے ہی ان خوشبودار چیزوں کو جو تیّار کی تھیں لے کر قبر پر آئیں .,اور اس نے اس سے <unk> سے <unk> ہے .,اس نے اس سے <unk> ہے .,0.22898283596203456,0.07048218197413622,Severe Under-generation
